report.id,period.fiscal-year,cube.description,cube.tree-sequence,report.entity-name,dimensions.count,dimension-pair,cube.primary-local-name,fact.value,unit,cube_id
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",220,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForGeneralGovernmentServicesOtherModifiedAccrual,1595152.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",220,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],ExpendituresForGeneralGovernmentServicesOtherModifiedAccrual,1763446.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",221,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForGeneralGovernmentServicesModifiedAccrual,19288140.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",221,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForGeneralGovernmentServicesModifiedAccrual,20121562.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",221,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],ExpendituresForGeneralGovernmentServicesModifiedAccrual,19600468.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",221,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],ExpendituresForGeneralGovernmentServicesModifiedAccrual,312328.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",225,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForJudicialDistrictAndMunicipalCourtModifiedAccrual,1133385.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",234,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForJudicialActivitiesModifiedAccrual,1133385.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",234,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],ExpendituresForJudicialActivitiesModifiedAccrual,1133385.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",234,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],ExpendituresForJudicialActivitiesModifiedAccrual,893810.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",234,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForJudicialActivitiesModifiedAccrual,1681949.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",234,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],ExpendituresForJudicialActivitiesModifiedAccrual,2575759.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",236,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],ExpendituresForPublicSafetyPoliceSheriffAndConstableModifiedAccrual,8622180.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",251,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForFireDepartmentModifiedAccrual,11051559.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",257,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForPublicSafetyBuildingInspectionsActivitiesModifiedAccrual,1631361.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",257,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],ExpendituresForPublicSafetyBuildingInspectionsActivitiesModifiedAccrual,1631361.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",262,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForPublicSafetyServicesModifiedAccrual,32088140.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",262,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],ExpendituresForPublicSafetyServicesModifiedAccrual,42428740.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",262,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],ExpendituresForPublicSafetyServicesModifiedAccrual,10453030.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",262,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],ExpendituresForPublicSafetyServicesModifiedAccrual,631589.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",262,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForPublicSafetyServicesModifiedAccrual,3498944.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",262,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],ExpendituresForPublicSafetyServicesModifiedAccrual,4243618.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",272,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],ExpendituresForPublicWorksRoadCommissionStreetDepartmentModifiedAccrual,14470662.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",289,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForPublicWorksServicesModifiedAccrual,0.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",289,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],ExpendituresForPublicWorksServicesModifiedAccrual,22022675.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",289,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],ExpendituresForPublicWorksServicesModifiedAccrual,22022675.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",289,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],ExpendituresForPublicWorksServicesModifiedAccrual,0.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",289,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForPublicWorksServicesModifiedAccrual,105481.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",289,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],ExpendituresForPublicWorksServicesModifiedAccrual,105481.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",318,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],ExpendituresForHealthAndWelfareModifiedAccrual,609314.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",318,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForHealthAndWelfareModifiedAccrual,1137060.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",318,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],ExpendituresForHealthAndWelfareModifiedAccrual,1746374.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",327,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForEconomicDevelopmentServicesModifiedAccrual,614493.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",331,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],ExpendituresForOtherDevelopmentServicesModifiedAccrual,8051780.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",333,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForCommunityAndEconomicDevelopmentServicesModifiedAccrual,614493.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",333,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],ExpendituresForCommunityAndEconomicDevelopmentServicesModifiedAccrual,8778703.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",333,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],ExpendituresForCommunityAndEconomicDevelopmentServicesModifiedAccrual,8051780.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",333,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],ExpendituresForCommunityAndEconomicDevelopmentServicesModifiedAccrual,89474.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",333,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForCommunityAndEconomicDevelopmentServicesModifiedAccrual,35589.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",333,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],ExpendituresForCommunityAndEconomicDevelopmentServicesModifiedAccrual,360621.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",335,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],ExpendituresForRecreationAndCultureParksAndRecreationModifiedAccrual,697735.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",351,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForRecreationAndCultureModifiedAccrual,0.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",351,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],ExpendituresForRecreationAndCultureModifiedAccrual,697735.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",351,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],ExpendituresForRecreationAndCultureModifiedAccrual,697735.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",362,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForFacilitiesMaintenanceModifiedAccrual,1347172.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",362,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],ExpendituresForFacilitiesMaintenanceModifiedAccrual,1347172.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",378,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForCapitalOutlayModifiedAccrual,61232715.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",378,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],ExpendituresForCapitalOutlayModifiedAccrual,46364.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",378,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],ExpendituresForCapitalOutlayModifiedAccrual,46960.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",378,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],ExpendituresForCapitalOutlayModifiedAccrual,93324.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",379,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],DebtServicePrincipalRepaymentModifiedAccrual,0.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",379,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],DebtServicePrincipalRepaymentModifiedAccrual,1840679.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",379,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],DebtServicePrincipalRepaymentModifiedAccrual,220000.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",379,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],DebtServicePrincipalRepaymentModifiedAccrual,0.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",379,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],DebtServicePrincipalRepaymentModifiedAccrual,220000.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",380,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],DebtServiceInterestAndFiscalChargesModifiedAccrual,0.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",380,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],DebtServiceInterestAndFiscalChargesModifiedAccrual,801381.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",380,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'AggregateNonmajorFundMember'}],DebtServiceInterestAndFiscalChargesModifiedAccrual,154825.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",380,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GeneralFundMember'}],DebtServiceInterestAndFiscalChargesModifiedAccrual,0.0,USD,404000
677268,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",380,County of Ogemaw,1,[{'GovernmentalFundsAxis': 'GovernmentalFundsMember'}],DebtServiceInterestAndFiscalChargesModifiedAccrual,154825.0,USD,404000
677267,2021,"404000 - Statement - Governmental Funds Revenues, Expenditures and Changes in Fund Balances, General, Aggregate Nonmajor",381,"Flint, Michigan",1,[{'GovernmentalFundsAxis': 'MajorFundsExcludingGeneralFundsMember'}],DebtServiceModifiedAccrual,2642060.0,USD,404000
